INSERT INTO `doors` (id, doorid, zone, version, name, pos_y, pos_x, pos_z, heading, opentype, guild, lockpick, keyitem, nokeyring, altkeyitem, triggerdoor, triggertype, doorisopen, door_param, dest_zone, dest_instance, dest_x, dest_y, dest_z, dest_heading, is_ldon_door, invert_state, incline, size, client_version_mask) VALUES ('37428', '', 'hole', '1', 'PADOOR102', '-100.518', '212.947', '-271.806', '0', '7', '0', '0', '0', '0', '0', '2', '0', '0', '0', 'NONE', '0', '0', '0', '0', '0', '0', '0', '0', '100', '4294967295');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '26', '206.38', '-126.13', '-285.5', '252.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '27', '283.13', '-56', '-247.5', '130.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '28', '245.13', '-224.38', '-291.4', '129.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '29', '218.13', '-56.25', '-255.5', '0.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '30', '340.5', '-104.5', '-279.4', '2.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '31', '219.38', '-196.25', '-291.4', '254.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '32', '219.25', '-167.13', '-291.4', '0', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '33', '265', '-55.63', '-243.5', '127.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '34', '263.38', '-224', '-291.4', '131.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '35', '265', '-55.63', '-243.5', '127.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '36', '314.63', '-122.13', '-267.5', '255.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '37', '219.38', '-173.88', '-291.4', '246.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '38', '219.38', '-166', '-291.4', '0', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '39', '340.25', '-133', '-279.4', '6.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '40', '219.13', '-158', '-267.5', '0.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '41', '218.38', '-152.13', '-267.5', '244.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '42', '265', '-55.63', '-243.5', '127.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '43', '219.25', '-156.63', '-267.5', '0.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '44', '219.13', '-63.75', '-303.4', '0.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '45', '325.13', '-155.25', '-291.4', '125.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '46', '285.5', '-224.5', '-291.4', '128.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '47', '245.38', '-62.75', '-303.4', '119', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '48', '339', '-169.38', '-267.5', '4.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('80', '39', '49', '312.25', '-177.88', '-291.4', '7.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '1', '713.5', '147.75', '-345.4', '0', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '2', '713.5', '111.75', '-345.4', '1.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '3', '713.5', '184.5', '-345.4', '0.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '4', '569.5', '133.38', '-345.4', '5.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '5', '713.5', '147.75', '-345.4', '5.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '6', '543.63', '111.75', '-345.4', '130.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '7', '713.5', '147.75', '-345.4', '4.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '8', '543.63', '111.75', '-345.4', '131', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '9', '713.5', '111.75', '-345.4', '130', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '10', '569.5', '59', '-345.4', '192.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '11', '641.25', '184.5', '-345.4', '126.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '12', '713.5', '70.88', '-345.4', '1', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '13', '569.5', '133.38', '-345.4', '4.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '14', '501.38', '94.5', '-345.4', '114.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '15', '713.5', '70.88', '-345.4', '0', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '16', '414', '112.25', '-345.4', '131.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '17', '713.5', '70.88', '-345.4', '3', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '18', '543.63', '111.75', '-345.4', '130.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '19', '414', '112.25', '-345.4', '132.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '20', '516.88', '111.13', '-345.4', '9.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '21', '569.5', '133.38', '-345.4', '5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '22', '713.5', '147.75', '-345.4', '5.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '23', '641.25', '184.5', '-345.4', '130.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '24', '517', '111.13', '-345.4', '128.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '25', '713.5', '184.5', '-345.4', '129.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '26', '713.5', '70.88', '-345.4', '2', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '27', '693.25', '40.63', '-345.4', '126.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '28', '673.25', '40.63', '-345.4', '128.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '29', '569.5', '111.25', '-345.4', '0.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '30', '713.5', '40.63', '-345.4', '129.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '31', '592.13', '184.5', '-345.4', '131.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '32', '642.63', '40.63', '-345.4', '255.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '33', '481.13', '94', '-345.4', '124.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '34', '679.5', '184.5', '-345.4', '128.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '35', '569.5', '156.25', '-345.4', '0.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '36', '587.5', '40.63', '-345.4', '192.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '37', '603.25', '40.63', '-345.4', '128.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '38', '713.5', '184.5', '-345.4', '1.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '39', '453.63', '111.63', '-345.4', '131.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '40', '569.5', '40.63', '-345.4', '2', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '41', '673.25', '40.63', '-345.4', '129.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '42', '570.25', '184.38', '-345.4', '0.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '43', '480', '111.88', '-345.4', '244.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '44', '713.5', '40.63', '-345.4', '129.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '45', '569.5', '59', '-345.4', '193.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '46', '592', '184.5', '-345.4', '128.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '47', '480', '111.88', '-345.4', '242.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '48', '569.5', '111.25', '-345.4', '125.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '49', '713.5', '91', '-345.4', '253', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '50', '679.5', '184.5', '-345.4', '133.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '51', '570.25', '184.38', '-345.4', '130.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '52', '713.5', '147.75', '-345.4', '254', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '53', '592.13', '184.5', '-345.4', '132', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '54', '517.25', '94.88', '-345.4', '3.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('81', '39', '55', '679.5', '184.5', '-345.4', '127.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '1', '-10', '-77.5', '-345.4', '1.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '2', '12.88', '60.38', '-345.4', '116.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '3', '119.13', '33.25', '-344.4', '120.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '4', '78.13', '-67.5', '-344.4', '129.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '5', '37', '-0.38', '-344.4', '126', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '6', '42.13', '-77.88', '-345.4', '125.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '7', '85.25', '-6', '-344.4', '0.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '8', '119.25', '-26', '-356.4', '1.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '9', '25.63', '16', '-344.4', '5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '10', '-12.13', '-16.75', '-345.4', '7.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '11', '12.88', '60.38', '-345.4', '117', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '12', '42.13', '-77.88', '-345.4', '130', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '13', '93.88', '-5.63', '-341.4', '124.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '14', '108.63', '-70', '-368.4', '113', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '15', '119.25', '-70.13', '-368.4', '129', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '16', '25.88', '0.25', '-344.4', '144.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '17', '76.63', '-54.75', '-368.4', '158.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '18', '93.88', '-5.63', '-341.4', '1', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '19', '38.75', '-26.63', '-344.4', '128', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '20', '108.63', '33.75', '-344.4', '48', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '21', '-10', '-77.5', '-345.4', '2', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '22', '77.88', '-77.13', '-345.4', '129.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '23', '93.13', '11.88', '-344.4', '9', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '24', '12.88', '60.38', '-345.4', '180.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '25', '-11.5', '59.38', '-345.4', '125.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '26', '93.88', '-5.75', '-341.4', '120.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '27', '52.13', '-26.63', '-344.4', '128', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '28', '12.88', '60.38', '-345.4', '181.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '29', '85.25', '-6', '-344.4', '7.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '30', '-11.13', '-46.25', '-345.4', '2.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '31', '-10', '-77.5', '-345.4', '254.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '32', '93.13', '11.88', '-344.4', '8.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '33', '84', '-26.63', '-344.4', '14.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '34', '108.63', '33.75', '-344.4', '50.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '35', '25.88', '0.25', '-344.4', '133.75', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '36', '93.13', '11.88', '-344.4', '9.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '37', '25.88', '49.25', '-345.4', '0.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '38', '93.13', '11.88', '-344.4', '254.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '39', '16.75', '-77.5', '-345.4', '127.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '40', '-11.13', '-46.25', '-345.4', '250.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '41', '93.88', '-5.75', '-341.4', '124', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '42', '37', '-0.38', '-344.4', '252', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '43', '108.63', '-70', '-368.4', '118', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '44', '77.88', '-77.13', '-345.4', '250', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '45', '76.63', '-54.75', '-368.4', '159.25', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '46', '37', '-0.38', '-344.4', '246', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '47', '36.5', '60.38', '-345.4', '65.5', '45');
INSERT INTO `grid_entries` (gridid, zoneid, number, x, y, z, heading, pause) VALUES ('82', '39', '48', '78.13', '-67.5', '-344.4', '129.25', '45');
